Rndrng_NPI,Total_Payments,Avg_Payment,Num_Tests,Outlier_Flag
1700198603,202.639324881,20.2639324881,10,0
1700206661,254.347466446,23.122496949636364,11,0
1700223138,637.5868641792,37.5051096576,17,1
1700224433,158.20135294099998,31.640270588199996,5,1
1700230174,57.7324724,14.4331181,4,0
1700230448,352.5015676471,44.0626959558875,8,0
1700230968,553.7398015201,29.14420008000526,19,1
1700234192,341.04466544170003,34.10446654417,10,0
1700235793,408.6283688605,37.14803353277273,11,1
1700258894,193.70242096,21.52249121777778,9,0
1700265436,508.959107635,36.354221973928574,14,0
1700271400,656.3638844805,72.92932049783333,9,1
1700292505,500.3975515558,35.74268225398571,14,0
1700298411,516.2946859652,27.17340452448421,19,0
1700300019,164.999581766,27.499930294333335,6,0
1700317369,245.833200741,27.314800082333335,9,0
1700318730,360.488651323,45.061081415375,8,0
1700322914,428.6304697988,26.789404362425,16,0
1700332681,138.656504302,34.6641260755,4,0
1700334802,598.3125930973,33.23958850540556,18,0
1700362316,89.47927451,17.895854902,5,0
1700371853,402.2665306737,33.522210889475,12,0
1700393329,656.6686351151,32.833431755755,20,0
1700805215,148.333650293,49.44455009766667,3,0
1700813573,194.4300877606,27.775726822942858,7,0
1700815602,96.692980277,32.23099342566667,3,0
1700819018,74.1397212486,18.53493031215,4,0
1700820487,542.2483238400999,28.539385465268417,19,0
1700832813,610.3273590829,35.90160935781765,17,0
1700839255,77.6763613594,19.41909033985,4,0
1700844099,406.317930353,27.087862023533333,15,0
1700844818,288.930774893,28.893077489299998,10,0
1700845831,303.4185689034,33.7131743226,9,0
1700849767,481.2724291576,34.376602082685714,14,0
1700850237,446.8017972462,31.914414089014286,14,0
1700850542,876.2672369719,46.11932826167895,19,1
1700854007,570.2113448622,33.54184381542353,17,0
1700854742,328.2995206763,32.82995206763,10,0
1700855525,848.4540634923501,44.655477025913164,19,1
1700856473,54.978092105,54.978092105,1,1
1700858008,354.0763488976,32.18875899069091,11,0
1700858438,228.202336794,76.06744559799999,3,1
1700858990,68.333333333,22.777777777666667,3,0
1700861192,338.58626196299997,33.858626196299994,10,0
1700863974,369.4115047065,28.416269592807694,13,0
1700864311,190.5659993043,23.8207499130375,8,0
1700865920,689.4856813614,29.97763832006087,23,0
1700866753,207.0117659945,25.8764707493125,8,0
1700868767,178.188603484,35.6377206968,5,1
1700870771,602.855281731,28.707394368142857,21,0
1700871514,630.5844912026,25.223379648104,25,0
1700874245,26.832238806,26.832238806,1,0
1700874500,51.536698295,12.88417457375,4,0
1700875937,514.4175563361,32.15109727100625,16,0
1700879855,283.8183237436,35.47729046795,8,0
1700880531,322.6857455172,29.33506777429091,11,0
1700881786,237.7396777694,19.811639814116667,12,0
1700883212,1333.3801035389001,57.97304797995218,23,1
1700884665,478.87880935100003,31.925253956733336,15,0
1700899580,511.5973910422,30.09396417895294,17,0
1700900107,590.630804126,39.37538694173334,15,0
1700900263,282.16571479699996,56.433142959399994,5,1
1700910767,531.2721586236,37.948011330257145,14,1
1700916384,252.20434396800002,63.051085992000004,4,1
1700918406,394.7368323244,26.315788821626665,15,0
1700924248,70.490333333,23.496777777666665,3,0
1700934734,31.09,31.09,1,0
1700940285,366.3455687871,26.16754062765,14,0
1700950094,446.941522427,31.92439445907143,14,0
1700958048,434.4310600263,36.202588335525,12,1
1700958915,39.99,39.99,1,0
1700959590,438.168623162,48.68540257355556,9,1
1700960655,613.4056607005,36.08268592355882,17,0
1700961521,182.656176237,26.093739462428573,7,0
1700967312,17.030588235,17.030588235,1,0
1700970985,45.749127422,15.249709140666667,3,0
1700975265,492.0788451897,35.14848894212143,14,0
1700976297,485.94935820800004,80.99155970133334,6,1
1700976339,63.403479788999995,15.850869947249999,4,1
1700982543,344.0369803104,34.40369803104,10,0
1700983277,327.717024412,40.9646280515,8,0
1700984325,536.3931150717,31.552536180688236,17,1
1700986528,160.727825,32.145565,5,0
1700989860,199.044497355,66.348165785,3,0
1700990348,252.816598764,36.11665696628571,7,0
1700990470,381.235048194,29.325772938,13,0
1700990967,510.70142890110003,51.070142890110006,10,0
1700994431,601.86316103,28.660150525238095,21,0
1700997764,120.8348749955,30.208718748875,4,0
1710008040,26.65,26.65,1,0
1710023379,415.47940697729996,46.16437855303333,9,0
1710025887,581.8493846558,29.092469232790002,20,0
1710027040,272.0528030193,27.205280301929996,10,1
1710030481,24.54862069,24.54862069,1,0
1710032594,454.0842841672,30.272285611146668,15,0
1710060272,41.968833333,20.9844166665,2,0
1710068168,306.5124638765,30.65124638765,10,0
1710072475,483.5121807223,40.29268172685833,12,1
1710074596,76.989494372,15.3978988744,5,0
1710074620,449.7040327037,29.980268846913336,15,0
1710076310,240.1950949609,34.313584994414285,7,0
1710078654,27.080625,27.080625,1,0
1710079835,384.132374359,96.03309358975,4,1
1710083563,157.606459933,52.53548664433333,3,1
1710086004,129.9219866827,32.480496670675,4,0
1710090022,365.6192072728,30.468267272733332,12,0
1710098827,163.46407885440001,27.244013142400004,6,0
1710105309,876.5212320041501,43.8260616002075,20,1
1710111729,199.492565598,22.165840622,9,0
1710112453,51.751875,25.8759375,2,0
1710114475,61.627336066,30.813668033,2,0
1710114863,262.105364249,26.2105364249,10,0
1710131131,171.989652014,57.32988400466667,3,0
1710131164,665.247950299,39.13223237052941,17,0
1710132444,345.22110168,34.522110168,10,0
1710141551,26.132685185,26.132685185,1,0
1710141981,799.9849436263,30.768651677934617,26,1
1710145453,633.1926957229999,30.152033129666663,21,0
1710146576,23.212692308,23.212692308,1,0
1710170030,125.86480708,20.977467846666666,6,0
1710170360,259.67028768800003,23.606389789818184,11,0
1710170865,269.8561393592,20.758164566092304,13,0
1710175609,41.16,41.16,1,0
1710177712,54.133141902,13.5332854755,4,0
1710180203,481.4077186584,37.03136297372308,13,1
1710181243,152.371348684,30.4742697368,5,0
1710183116,618.821692126,44.20154943757143,14,1
1710190863,834.8909603120001,39.75671239580953,21,0
1710191325,1326.9499726635,60.315907848340906,22,1
1710195235,428.5777673175,71.42962788625,6,1
1710199021,403.3961636739,26.893077578259998,15,0
1710205737,215.6435001216,21.56435001216,10,0
1710206396,94.2562289561,23.564057239025,4,1
1710212428,456.5174445417,32.608388895835716,14,0
1710214820,81.355890793,27.118630264333333,3,0
1710217971,75.957596838,25.319198946,3,0
1710220264,212.1878779564,35.36464632606667,6,0
1710242110,394.1917539976,49.2739692497,8,0
1710244744,653.1393962706,29.68815437593636,22,0
1710246608,623.1242065040001,51.927017208666676,12,0
1710249693,179.409072785,59.80302426166667,3,1
1710272984,156.9268466169,15.69268466169,10,0
1710276647,273.79110220760003,24.890100200690913,11,0
1710277314,908.53955252,64.89568232285714,14,1
1710277447,349.6768447742,29.139737064516666,12,0
1710277611,491.54160473,32.769440315333334,15,0
1710278007,494.1692466783,41.180770556525,12,0
1710278197,483.8285174481,28.460501026358823,17,0
1710280730,36.269090909,18.1345454545,2,1
1710291687,346.327605812,24.73768612942857,14,1
1710292941,194.7905166067,27.827216658100003,7,0
1710304613,259.6527042344,28.85030047048889,9,0
1710304761,633.603199429,70.40035549211112,9,1
1710305560,255.1535622778,31.894195284725,8,1
1710320197,674.5757199961,35.50398526295263,19,0
1710320304,55.2290909,13.807272725,4,0
1710324975,555.5652721492,42.73579016532308,13,0
1710329206,412.2528192319,29.446629945135715,14,1
1710329883,375.7123561677,31.309363013975002,12,0
1710337951,403.130014486,44.792223831777775,9,0
1710348602,73.15361445799999,36.576807228999996,2,0
1710349022,29.036774194,29.036774194,1,0
1710349089,310.7872940744,25.898941172866667,12,1
1710365960,304.6405125516,38.08006406895,8,0
1710368501,364.676592928,72.9353185856,5,1
1710369319,60.811,30.4055,2,1
1710371786,541.0141758926,24.591553449663635,22,1
1710373147,908.3996183945001,60.55997455963334,15,1
1710389457,763.4123838738,31.808849328075,24,1
1710395538,259.1933690505,28.799263227833332,9,0
1710398227,344.9449626898,38.32721807664444,9,0
1710413851,64.047027934,16.0117569835,4,1
1710414339,237.341100788,33.90587154114286,7,0
1710417399,341.769550985,31.069959180454546,11,0
1710419221,37.25,37.25,1,0
1710424460,451.25917174819995,56.40739646852499,8,0
1710449152,232.9838741847,25.887097131633332,9,0
1710473939,510.5497198836,39.27305537566154,13,0
1710476478,36.025957447,36.025957447,1,0
1710900618,321.70267282820004,29.245697529836367,11,0
1710905468,1277.045705884,85.13638039226666,15,1
1710907282,152.9478125,30.5895625,5,0
1710913421,158.6385282704,22.662646895771427,7,0
1710913876,66.635730198,33.317865099,2,0
1710914403,180.7166725118,22.589584063975,8,0
1710916010,94.52545957390001,31.508486524633337,3,0
1710917836,237.4541719144,23.74541719144,10,0
1710919188,26.376842105,26.376842105,1,0
1710920863,307.1297950361,25.59414958634167,12,0
1710921663,800.39420341775,36.38155470080682,22,0
1710923552,476.00030044929997,47.600030044929994,10,1
1710924584,49.465797414,24.732898707,2,0
1710924824,66.327777778,33.163888889,2,1
1710927868,268.618649191,33.577331148875,8,0
1710928163,752.6683234036,23.5208851063625,32,1
1710929807,376.9046262042,37.69046262042,10,0
1710937529,252.7204314234,22.974584674854544,11,1
1710937800,365.8303085239,26.130736323135714,14,0
1710938048,444.2135554173,37.017796284774995,12,1
1710939566,260.833870568,28.981541174222222,9,0
1710939939,988.3798315053,36.606660426122225,27,1
1710941802,184.2124919846,20.468054664955556,9,0
1710942396,456.1361356722,32.58115254801429,14,0
1710943543,653.046765979,32.65233829895,20,0
1710946199,307.6747339195,25.639561159958333,12,1
1710948039,648.43432512,38.14319559529412,17,0
1710948237,284.4996589452,25.863605358654546,11,0
1710950423,360.2728503777,36.02728503777,10,1
1710952320,515.3620557638,28.631225320211108,18,1
1710956123,575.113106273,71.889138284125,8,1
1710957592,618.495464792,56.22686043563636,11,1
1710958384,365.475344351,26.105381739357142,14,0
1710958392,795.91934607675,39.7959673038375,20,1
1710959093,321.4801535836,53.58002559726666,6,1
1710959119,492.6522017259,35.189442980421425,14,0
1710965421,594.3444309818999,49.528702581824994,12,1
1710966304,76.124582108,25.374860702666666,3,0
1710966957,180.060358366,60.02011945533334,3,1
1710967146,373.3341658462,37.33341658462,10,1
1710968961,617.4710226361,44.10507304543571,14,0
1710969886,226.7153012832,25.19058903146667,9,0
1710970603,419.5274524627,27.968496830846668,15,0
1710971916,455.5126135973,35.039431815176926,13,0
1710973433,682.5013028651,40.14713546265294,17,0
1710975685,501.3893106281,38.568408509853846,13,1
1710977046,417.86443756799997,37.98767614254545,11,0
1710979372,764.2381279361,42.45767377422778,18,1
1710981188,125.8747010058,15.734337625725,8,0
1710985650,497.9219401103,35.56585286502143,14,1
1710987623,414.99670038,59.28524291142857,7,1
1710997499,278.686420972,69.671605243,4,1
1720003833,516.5343110589,32.28339444118125,16,1
1720009533,257.171947265,28.57466080722222,9,0
1720010077,438.3128649583,25.78310970342941,17,0
1720010853,628.8940467041,48.376465131084615,13,1
1720013121,329.645123653,29.96773851390909,11,0
1720013345,234.7969462395,23.47969462395,10,0
1720014897,708.533731158,88.56671639475,8,1
1720017478,223.4531506136,27.9316438267,8,0
1720020118,492.3198185039,32.82132123359334,15,0
1720022171,391.1920937928,26.07947291952,15,0
1720023112,38.94,38.94,1,0
1720024854,217.08819227575,31.012598896535714,7,1
1720024995,463.63158681669995,33.11654191547857,14,0
1720027592,641.8267166757,33.78035350924737,19,0
1720028269,82.517116883,27.505705627666668,3,0
1720028947,1234.6169289175,51.442372038229166,24,1
1720032907,324.3421875747,40.5427734468375,8,0
1720042526,235.93767442,47.187534884,5,0
1720043771,268.95113746659996,26.895113746659995,10,0
1720045503,235.138890436,29.3923613045,8,0
1720045875,168.58833167525,28.098055279208335,6,0
1720047046,237.029552422,33.86136463171429,7,0
1720047731,766.33179708015,58.94859977539615,13,1
1720048598,60.763841060000004,20.25461368666667,3,0
1720049091,693.962293358,57.83019111316667,12,1
1720050594,19.85,19.85,1,0
1720050602,299.6436043177,27.240327665245456,11,0
1720051907,369.4265728646,30.78554773871667,12,0
1720052608,658.8242763565,32.941213817825,20,0
1720056377,163.4552019,54.4850673,3,0
1720058613,456.03550752700005,30.40236716846667,15,0
1720062201,144.325252799,28.8650505598,5,0
1720065287,295.14186423530003,36.892733029412504,8,0
1720066137,67.98333333299999,22.661111110999997,3,0
1720066814,150.83916252150001,15.08391625215,10,0
1720067812,328.9758644207,23.49827603005,14,0
1720067994,331.8597921531,30.169072013918182,11,0
1720069024,533.8499637069999,44.487496975583326,12,1
1720069941,428.4423459403,38.94930417639091,11,0
1720071459,367.557738762,30.6298115635,12,0
1720071871,292.5713275754,26.597393415945454,11,0
1720107816,18.292934783,18.292934783,1,1
1720127731,83.419125189,41.7095625945,2,0
1720143209,15.200178571,15.200178571,1,1
1720148802,103.9180992066,25.97952480165,4,0
1720164775,452.109685811,50.23440953455556,9,1
1720166358,23.96137931,23.96137931,1,0
1720175821,79.9861534411,15.99723068822,5,0
1720175854,111.973619355,37.324539785,3,0
1720178312,182.563166667,45.64079166675,4,0
1720186679,165.8564429991,27.642740499850003,6,0
1720200306,409.443973597,34.12033113308333,12,0
1720208499,203.0561901142,25.382023764275,8,0
1720209109,959.2964871773,50.48928879880526,19,1
1720212814,13.25972973,13.25972973,1,0
1720213184,536.1671026386,29.7870612577,18,0
1720216286,461.0776916597,30.738512777313336,15,0
1720223589,479.2697664638,31.951317764253336,15,1
1720224603,279.323237331,69.83080933275,4,1
1720224801,536.6925856382001,35.77950570921334,15,1
1720235260,671.0123829634999,33.550619148174995,20,0
1720236359,547.7909557425,45.649246311875004,12,1
1720239072,500.772514693,45.524774063,11,0
1720240302,412.31099968800004,31.71623074523077,13,0
1720240724,194.0331788498,24.254147356225,8,0
1720242688,214.573877623,71.52462587433332,3,1
1720249329,14.077605634,14.077605634,1,0
1720263296,143.81374075600002,23.96895679266667,6,0
1720263601,143.389382609,23.898230434833334,6,0
1720269251,234.1249226919,29.2656153364875,8,0
1720283351,464.2131921014,27.30665835890588,17,0
1720284623,252.14627262750003,28.01625251416667,9,0
1720286370,28.42,14.21,2,0
1720286453,531.432754605,66.429094325625,8,1
1720289127,773.9594599012,33.65041130005218,23,1
1720291966,373.160298315,46.645037289375,8,1
1720292493,290.99359385310004,36.374199231637505,8,0
1720303662,289.4552260813,36.1819032601625,8,0
1720304298,415.4272601316,27.69515067544,15,0
1720304363,140.142131275,35.03553281875,4,0
1720304819,272.5807789602,34.072597370025,8,0
1720306012,525.3846253477,30.90497796162941,17,1
1720306152,757.9370335135,32.95378406580435,23,0
1720308109,454.460841476,34.95852626738461,13,0
1720314248,687.389810051,76.37664556122223,9,1
1720320120,536.4153825603,35.761025504020004,15,0
1720321375,307.0703062404,38.38378828005,8,0
1720328776,668.1843963056,29.051495491547826,23,1
1720370109,103.3001565195,7.378582608535715,14,1
1720372709,355.79770278,35.579770278,10,0
1720378003,545.1329796457,32.06664586151176,17,0
1720378151,41.012238806,41.012238806,1,0
1720379480,391.06668727,30.082052866923075,13,1
1720379985,745.0842866962,31.04517861234167,24,0
1720390644,204.0313662853,25.5039207856625,8,0
1720397250,661.4145106757001,36.74525059309445,18,1
1720405814,674.0076412699,35.47408638262632,19,1
1720414725,752.5831430993001,47.036446443706254,16,0
1720417074,277.936942707,46.3228237845,6,1
1720421118,1256.3931892118499,69.79962162288055,18,1
1720421902,372.1841719936,28.629551691815383,13,0
1720423270,27.135434783,27.135434783,1,0
1720425747,531.4228447907,31.26016734062941,17,0
1720434616,128.0471653604,21.341194226733332,6,0
1720441249,212.0558515617,26.5069814452125,8,0
1720441868,465.23177005699995,66.46168143671427,7,1
1720449648,307.4682372273,30.74682372273,10,0
1720460264,374.2190782873,28.786082945176926,13,0
1720466527,402.69413900715,30.97647223131923,13,1
1720474182,291.49109138619997,29.14910913862,10,0
1720474562,38.019787234,38.019787234,1,0
1720490667,379.272771602,27.090912257285712,14,0
1720491533,654.0933096655,46.720950690392854,14,1
1720493380,200.2215824156,28.60308320222857,7,0
1720499890,286.6088955762,31.845432841799997,9,1
1720511496,38.954030286,12.984676762,3,0
1720516925,629.88187163045,33.15167745423421,19,1
1720518186,589.7955675675,36.86222297296875,16,0
1720518848,198.31820462399997,66.106068208,3,0
1720527864,16.75,16.75,1,0
1720585904,38.393868107,12.797956035666667,3,0
1720594104,399.0270162673,28.50192973337857,14,0
1720640071,54.57,27.285,2,0
1720644065,343.674205607,38.18602284522222,9,0
1720711278,145.382429846,29.0764859692,5,0
1730101940,192.0866777128,27.440953958971427,7,0
1730103201,426.5782437538,28.438549583586667,15,0
1730105057,278.265493769,46.37758229483333,6,0
1730111048,29.383333333,29.383333333,1,0
1730112269,305.9477781803,38.2434722725375,8,0
1730112582,149.838013595,37.45950339875,4,1
1730113499,647.2111919107999,46.229370850771424,14,0
1730114521,524.449862991,65.556232873875,8,1
1730119124,244.86809319670002,30.608511649587502,8,0
1730119454,342.654244694,68.5308489388,5,1
1730125204,473.9163497529,29.61977185955625,16,0
1730132820,154.2768704916,25.7128117486,6,1
1730136052,429.5897305708,39.05361187007273,11,1
1730139049,60.090569106,60.090569106,1,1
1730140245,213.00458107560002,30.429225867942858,7,0
1730140252,481.4131987536,37.031784519507696,13,0
1730140468,282.18963086409997,47.03160514401666,6,1
1730142902,632.036474883,42.1357649922,15,0
1730145525,449.06509128920004,34.543468560707694,13,0
1730146713,90.461538462,45.230769231,2,0
1730150384,222.7894166374,17.137647433646155,13,1
1730152695,308.0973929036,28.00885390032727,11,0
1730153891,98.13358726999999,19.626717453999998,5,0
1730154485,187.09559044,26.72794149142857,7,0
1730154931,431.838965311,47.98210725677777,9,0
1730160987,314.71594881600004,78.67898720400001,4,1
1730164435,384.6017611154,32.050146759616666,12,0
1730165499,184.0820932101,11.50513082563125,16,1
1730168394,258.67729125700004,51.735458251400004,5,1
1730169061,442.79765068710003,31.628403620507147,14,0
1730169236,237.4058498834,39.56764164723334,6,0
1730169350,638.16117046895,45.58294074778214,14,1
1730169947,430.6221209145,33.124778531884616,13,0
1730170754,205.88647594370002,25.735809492962503,8,0
1730172305,312.936261543,22.352590110214287,14,1
1730172891,75.134889706,37.567444853,2,0
1730173493,197.425747556,65.80858251866667,3,1
1730174103,386.5659976943,25.771066512953333,15,0
1730179235,517.302396656,27.22644192926316,19,1
1730180225,555.6524339678,34.7282771229875,16,0
1730180332,481.2120913155,34.37229223682143,14,0
1730182130,184.0761788368,23.0095223546,8,0
1730184136,156.1738485269,26.028974754483333,6,0
1730185489,389.435002849,64.90583380816666,6,1
1730186180,450.0550203133,45.00550203133,10,0
1730187006,359.883082087,39.98700912077778,9,0
1730187667,477.8051312825,68.2578758975,7,1
1730192956,396.6390788579,36.05809807799091,11,0
1730193988,654.5975446058001,36.366530255877784,18,0
1730195397,558.6014536917,31.033414093983335,18,0
1730195843,385.6892880479,32.140774003991666,12,0
1730197369,27.393818182,27.393818182,1,0
1730197781,253.6877531563,25.36877531563,10,0
1730199779,51.675832650000004,25.837916325000002,2,0
1730215047,649.7342409956,34.19653899976842,19,0
1730216821,914.9653519691,83.17866836082727,11,1
1730223116,570.249207675,40.7320862625,14,1
1730225046,976.8940297946999,39.075761191788,25,1
1730228891,177.1422815263,25.306040218042856,7,0
1730231028,460.151513706,51.12794596733333,9,0
1730231416,410.50319437449997,29.321656741035714,14,0
1730233891,441.4894635174,29.43263090116,15,0
1730237447,222.635168671,27.829396083875,8,0
1730241712,495.9668541505,38.15129647311539,13,1
1730243049,391.596301468,39.1596301468,10,1
1730245390,1567.27128171,65.30297007125,24,1
1730251950,70.6966211065,14.1393242213,5,0
1730258708,325.949181523,25.07301396330769,13,1
1730260183,263.7818287845,32.9727285980625,8,0
1730264326,196.483451565,65.494483855,3,1
1730267766,369.03952887509996,33.549048079554545,11,0
1730275637,363.0857879093,45.3857234886625,8,0
1730276551,311.1250725305,25.927089377541666,12,1
1730284936,33.248695652,33.248695652,1,0
1730294794,396.583364639,33.048613719916666,12,0
1730295783,380.7781247798,38.077812477980004,10,0
1730300641,241.6339618236,30.20424522795,8,0
1730306689,297.72115464800004,27.06555951345455,11,1
1730314568,207.329021501,34.55483691683333,6,0
1730316829,215.4133708388,23.93481898208889,9,0
1730320649,573.37076696565,44.105443612742306,13,1
1730322660,448.76141122219997,34.52010855555385,13,0
1730337619,548.3065539731,32.2533267043,17,0
1730339854,714.6927502579,35.734637512895,20,0
1730340308,82.1658629517,20.541465737925,4,0
1730342650,418.1748932282,34.847907769016665,12,1
1730343427,214.0299953128,23.781110590311112,9,0
1730343930,555.1900585833,46.265838215275004,12,0
1730345026,67.086190476,67.086190476,1,0
1730346875,442.57536153335,13.830480047917188,32,1
1730348251,113.86523100240001,18.9775385004,6,0
1730349028,992.9502001517,34.23966207419655,29,0
1730353483,282.718213459,35.339776682375,8,0
1730372913,256.1863218747,25.618632187470002,10,0
1730381666,455.02562106799996,41.36596555163636,11,0
1730382425,606.994030996,35.70553123505882,17,0
1730383274,104.140578947,34.71352631566666,3,0
1730388448,22.601538462,22.601538462,1,0
1730389362,371.5346753765,33.77587957968182,11,0
1730390634,357.8225887906,35.782258879059995,10,0
1730392002,1632.537954739,163.2537954739,10,1
1730396946,351.5362918254,29.29469098545,12,0
1730398652,165.26912714780002,23.609875306828574,7,0
1730399924,281.293482871,35.161685358875,8,0
1730399932,478.87085123189996,34.20506080227857,14,0
1730400789,60.68961039,60.68961039,1,1
1730406364,221.2401504283,27.6550188035375,8,0
1730411257,122.198314657,30.54957866425,4,0
1730421124,598.4780382469,31.498844118257896,19,0
1730422783,515.4832352736,34.36554901824,15,0
1730426537,459.8894255807,38.324118798391666,12,0
1730442484,908.448544342,37.85202268091667,24,1
1730444118,519.633886344,24.744470778285713,21,0
1730445859,242.047471622,34.57821023171429,7,0
1730448424,307.5883423162,30.75883423162,10,0
1730458449,314.9084457824,24.223726598646156,13,1
1730469503,599.6190439757501,28.55328780836905,21,1
1730471426,719.8593540413,32.72087972915,22,0
1730472341,719.1359817515,32.68799917052273,22,0
1730472655,535.1650961505,29.73139423058333,18,0
1730477373,477.8068006451,43.436981876827275,11,0
1730501446,573.2976830894,38.21984553929334,15,0
1730516378,594.5075171581,33.02819539767222,18,0
1730522285,291.3450710114,26.48591554649091,11,0
1730522806,537.3868401958,25.589849533133332,21,0
1730526161,393.67412465750004,32.80617705479167,12,1
1730526500,153.084678962,30.6169357924,5,0
1730530999,161.74262818699998,26.95710469783333,6,0
1730533217,355.596498054,32.32695436854545,11,0
1730535170,830.3060335743,41.515301678715005,20,1
1730535691,673.0810581999,35.42531885262631,19,0
1730537002,334.8631035108,33.48631035108,10,0
1730542689,714.1516093984001,54.934739184492315,13,1
1730543422,122.052873409,30.51321835225,4,0
1730567538,509.349024491,56.594336054555555,9,1
1730574484,149.120684732,29.8241369464,5,0
1730574971,493.8629911487,30.86643694679375,16,0
1730592130,160.01,80.005,2,0
1730607888,26.9796,26.9796,1,0
1730610049,1230.8888079882,53.516904695139125,23,1
1730611070,417.190384859,32.091568066076924,13,0
1730615147,457.8387996671,32.702771404792855,14,0
1730615469,481.358269728,37.02755920984615,13,0
1730617861,312.832029944,78.208007486,4,1
1730679820,577.5503400029,30.397386315942107,19,0
1740200336,337.2647008365,25.943438525884616,13,0
1740202290,72.1593716033,18.039842900825,4,0
1740203389,46.917693767,23.4588468835,2,0
1740203397,73.42186105100001,24.473953683666668,3,1
1740214154,226.5485463217,45.30970926434,5,0
1740214253,347.1138755073,28.926156292275,12,0
1740214667,18.56019802,18.56019802,1,0
1740216886,336.2933447425,48.04190639178571,7,1
1740220953,376.498285741,62.74971429016667,6,1
1740225291,37.68379845,37.68379845,1,0
1740228287,404.3372315619,31.1028639663,13,0
1740229970,107.6047898233,26.901197455825,4,0
1740239888,476.1776274774,31.74517516516,15,1
1740240860,171.3998513989,24.485693056985717,7,0
1740242999,125.8534651129,20.975577518816667,6,0
1740244516,357.5933571703,44.6991696462875,8,1
1740245299,187.30132946909998,37.460265893819994,5,0
1740245828,577.7846907464,32.09914948591111,18,1
1740247063,294.661423434,32.74015815933333,9,0
1740247931,5699.1925052891,22.004604267525483,259,1
1740248889,705.455465161,30.671976746130436,23,0
1740249192,835.663721527,59.690265823357144,14,1
1740252014,73.6736861702,18.41842154255,4,0
1740252816,29.719147541,29.719147541,1,0
1740253665,75.682700181,25.227566727,3,0
1740253699,461.21327473875,57.65165934234375,8,1
1740259548,54.780573812,27.390286906,2,1
1740260728,457.7839312163,32.698852229735714,14,0
1740262807,380.8913471845,29.29933439880769,13,1
1740262930,1028.291640762,171.381940127,6,1
1740264563,816.002485495,74.1820441359091,11,1
1740269083,373.6142674837,28.739559037207695,13,0
1740271501,541.4064487816,38.67188919868572,14,1
1740278886,418.98347049865,29.92739074990357,14,1
1740278985,839.590934402,69.96591120016667,12,1
1740281377,204.14902858600001,25.518628573250002,8,0
1740283530,1053.7361587874,45.814615599452175,23,1
1740288877,493.7286785592,35.2663341828,14,0
1740290584,411.4224783389,29.387319881350003,14,0
1740301480,481.6815361364,37.05242585664615,13,0
1740312818,252.37399602099998,31.546749502624998,8,0
1740332428,226.19147435899998,37.69857905983333,6,0
1740336429,305.4927649055,27.772069536863636,11,0
1740337567,748.6483594885,37.432417974425,20,0
1740340744,518.50177914965,34.56678527664334,15,1
1740347152,243.6666828636,27.07407587373333,9,0
1740347988,455.5474627812,35.04211252163077,13,0
1740357086,480.3349919051,30.02093699406875,16,0
1740360221,562.1749958956,29.58815767871579,19,0
1740361963,1042.1399461705,52.106997308525,20,1
1740363993,267.3564870776,29.706276341955554,9,0
1740384130,771.548901365,70.140809215,11,1
1740391044,668.0429345261,44.536195635073334,15,1
1740395995,277.376679094,30.819631010444443,9,0
1740416023,328.31446159210003,29.846769235645457,11,0
1740417484,548.491619281,32.264212898882356,17,0
1740418789,502.2486189861,27.902701054783332,18,1
1740422872,495.0208128128,27.501156267377777,18,0
1740423516,264.8828180873,33.1103522609125,8,0
1740424142,232.5059451763,25.83399390847778,9,0
1740424514,605.9817863261,33.66565479589444,18,0
1740425065,374.220320545,37.4220320545,10,0
1740438795,275.260018261,30.584446473444448,9,0
1740440254,612.3252035256,36.01912961915294,17,0
1740442110,111.031731756,27.757932939,4,0
1740449297,168.461416745,28.076902790833334,6,1
1740449552,684.658912057,42.7911820035625,16,0
1740449644,221.904242697,44.3808485394,5,0
1740456136,449.1409762865,34.549305868192306,13,0
1740480938,591.1376284315,36.94610177696875,16,0
1740483742,143.468411955,35.86710298875,4,0
1740490333,482.7025482707,32.18016988471333,15,0
1740496207,469.9757035099,26.109761306105554,18,0
1740499623,78.101282052,39.050641026,2,0
1740504588,1910.4653160885,65.8781143478793,29,1
1740508449,112.773540468,18.795590078,6,0
1740530534,65.92282605700001,16.480706514250002,4,1
1740541051,648.941805458,40.558862841125,16,1
1740546332,67.969166667,16.99229166675,4,0
1740556240,520.6716352047,34.71144234698,15,0
1740575125,218.577547138,31.22536387685714,7,0
1740577659,376.190456825,53.74149383214286,7,0
1740587583,812.0002039685,38.66667637945238,21,1
1740591445,637.4321782605,37.49601048591177,17,0
1740594092,461.3624050239,30.75749366826,15,1
1740609833,365.2849534871,33.20772304428181,11,0
1740620384,346.3690891308,28.864090760899998,12,0
1740620798,354.4292791327,35.44292791327,10,0
1740623107,23.808,23.808,1,0
1740624030,461.777,76.96283333333334,6,0
1740625102,840.80061211905,56.05337414127,15,1
1740627884,171.558522014,34.311704402800004,5,0
1740662469,67.6,67.6,1,0
1740664358,293.941831375,29.3941831375,10,1
1740668003,23.437837838,23.437837838,1,0
1740676824,384.378025715,25.625201714333333,15,0
1740677475,123.88560922459999,20.64760153743333,6,1
1740677855,163.623537086,27.270589514333334,6,0
1740693340,407.1000123199,29.078572308564283,14,0
1740700202,666.79374356255,47.62812454018215,14,1
